TransactionID,OrderDate,Region,ProductID,Quantity,UnitPrice,DiscountPct,SalesAmount
TXN121106,2025-10-19,Central,P020,4,6635,0,26540.0
TXN121107,2025-10-03,Central,P018,1,12532,0,12532.0
TXN121108,2025-10-12,Central,P012,4,1643,0,6572.0
TXN121109,2025-10-23,Central,P004,5,56667,0,283335.0
TXN121110,2025-10-18,Central,P001,1,51189,0,51189.0
TXN121111,2025-10-26,Central,P010,3,1815,0,5445.0
TXN121112,2025-10-05,Central,P001,1,51189,10,46070.1
TXN121113,2025-10-10,Central,P011,2,2085,0,4170.0
TXN121114,2025-10-21,Central,P017,4,326,0,1304.0
TXN121115,2025-10-01,Central,P002,3,15427,0,46281.0
TXN121116,2025-10-11,Central,P004,2,56667,0,113334.0
TXN121117,2025-10-03,Central,P002,1,15427,0,15427.0
TXN121118,2025-10-04,Central,P017,1,326,0,326.0
TXN121119,2025-10-25,Central,P002,3,15427,10,41652.9
TXN121120,2025-10-06,Central,P020,3,6635,0,19905.0
TXN121121,2025-10-18,Central,P018,5,12532,0,62660.0
TXN121122,2025-10-22,Central,P007,2,10164,0,20328.0
TXN121123,2025-10-22,Central,P016,3,574,0,1722.0
TXN121124,2025-10-25,Central,P015,2,71,0,142.0
TXN121125,2025-10-22,Central,P011,5,2085,0,10425.0
TXN121126,2025-10-24,Central,P013,4,1187,10,4273.2
TXN121127,2025-10-27,Central,P019,4,8382,0,33528.0
TXN121128,2025-10-26,Central,P016,5,574,0,2870.0
TXN121129,2025-10-03,Central,P010,5,1815,10,8167.5
TXN121130,2025-10-18,Central,P020,5,6635,0,33175.0
TXN121131,2025-10-18,Central,P008,5,8440,0,42200.0
TXN121132,2025-10-21,Central,P004,2,56667,10,102000.6
TXN121133,2025-10-02,Central,P017,3,326,0,978.0
TXN121134,2025-10-27,Central,P012,4,1643,0,6572.0
TXN121135,2025-10-21,Central,P002,1,15427,10,13884.3
TXN121136,2025-10-05,Central,P008,4,8440,0,33760.0
TXN121137,2025-10-25,Central,P020,4,6635,10,23886.0
TXN121138,2025-10-23,Central,P007,4,10164,0,40656.0
TXN121139,2025-10-22,Central,P020,5,6635,5,31516.25
TXN121140,2025-10-11,Central,P014,4,465,0,1860.0
TXN121141,2025-10-24,Central,P012,3,1643,5,4682.55
TXN121142,2025-10-02,Central,P019,4,8382,0,33528.0
TXN121143,2025-10-22,Central,P017,1,326,0,326.0
TXN121144,2025-10-01,Central,P005,1,9455,0,9455.0
TXN121145,2025-10-05,Central,P003,4,28854,0,115416.0
TXN121146,2025-10-21,Central,P015,4,71,15,241.4
TXN121147,2025-10-26,Central,P019,3,8382,15,21374.1
TXN121148,2025-10-07,Central,P014,3,465,0,1395.0
TXN121149,2025-10-01,Central,P013,3,1187,15,3026.85
TXN121150,2025-10-05,Central,P011,4,2085,0,8340.0
TXN121151,2025-10-22,Central,P008,3,8440,0,25320.0
TXN121152,2025-10-22,Central,P019,5,8382,0,41910.0
TXN121153,2025-10-05,Central,P007,1,10164,0,10164.0
TXN121154,2025-10-13,Central,P002,2,15427,0,30854.0
TXN121155,2025-10-08,Central,P014,3,465,0,1395.0
TXN121156,2025-10-15,Central,P016,2,574,5,1090.6
TXN121157,2025-10-03,Central,P016,2,574,0,1148.0
TXN121158,2025-10-24,Central,P005,3,9455,0,28365.0
TXN121159,2025-10-22,Central,P006,5,6059,0,30295.0
TXN121160,2025-10-22,Central,P004,3,56667,0,170001.0
TXN121161,2025-10-20,Central,P008,2,8440,0,16880.0
TXN121162,2025-10-10,Central,P005,5,9455,0,47275.0
TXN121163,2025-10-27,Central,P002,2,15427,0,30854.0
TXN121164,2025-10-15,Central,P014,3,465,0,1395.0
TXN121165,2025-10-06,Central,P019,2,8382,0,16764.0
TXN121166,2025-10-19,Central,P012,2,1643,5,3121.7
TXN121167,2025-10-26,Central,P017,2,326,10,586.8
TXN121168,2025-10-19,Central,P016,2,574,5,1090.6
TXN121169,2025-10-04,Central,P007,2,10164,0,20328.0
TXN121170,2025-10-24,Central,P003,5,28854,0,144270.0
TXN121171,2025-10-20,Central,P006,3,6059,0,18177.0
TXN121172,2025-10-14,Central,P016,5,574,0,2870.0
TXN121173,2025-10-09,Central,P006,1,6059,0,6059.0
TXN121174,2025-10-14,Central,P013,4,1187,5,4510.6
TXN121175,2025-10-17,Central,P001,3,51189,0,153567.0
TXN121176,2025-10-09,Central,P018,1,12532,0,12532.0
TXN121177,2025-10-19,Central,P003,5,28854,0,144270.0
TXN121178,2025-10-25,Central,P003,5,28854,0,144270.0
TXN121179,2025-10-04,Central,P001,2,51189,10,92140.2
TXN121180,2025-10-20,Central,P002,4,15427,0,61708.0
TXN121181,2025-10-01,Central,P001,4,51189,10,184280.4
TXN121182,2025-10-10,Central,P012,2,1643,0,3286.0
TXN121183,2025-10-13,Central,P017,4,326,0,1304.0
TXN121184,2025-10-16,Central,P019,4,8382,10,30175.2
TXN121185,2025-10-24,Central,P003,5,28854,5,137056.5
TXN121186,2025-10-10,Central,P013,2,1187,10,2136.6
TXN121187,2025-10-24,Central,P003,4,28854,0,115416.0
TXN121188,2025-10-18,Central,P003,2,28854,15,49051.8
TXN121189,2025-10-15,Central,P016,3,574,0,1722.0
TXN121190,2025-10-03,Central,P014,2,465,0,930.0
TXN121191,2025-10-18,Central,P014,5,465,0,2325.0
TXN121192,2025-10-15,Central,P018,1,12532,0,12532.0
TXN121193,2025-10-05,Central,P007,1,10164,0,10164.0
TXN121194,2025-10-14,Central,P012,1,1643,0,1643.0
TXN121195,2025-10-22,Central,P019,3,8382,0,25146.0
TXN121196,2025-10-23,Central,P020,2,6635,5,12606.5
TXN121197,2025-10-03,Central,P017,4,326,0,1304.0
TXN121198,2025-10-26,Central,P003,4,28854,0,115416.0
TXN121199,2025-10-19,Central,P011,5,2085,10,9382.5
TXN121200,2025-10-13,Central,P017,4,326,0,1304.0
TXN121201,2025-10-09,Central,P001,1,51189,0,51189.0
TXN121202,2025-10-15,Central,P018,1,12532,0,12532.0
TXN121203,2025-10-20,Central,P012,2,1643,10,2957.4
TXN121204,2025-10-18,Central,P012,2,1643,5,3121.7
TXN121205,2025-10-03,Central,P001,2,51189,0,102378.0
TXN121206,2025-10-19,Central,P015,1,71,10,63.9
TXN121207,2025-10-11,Central,P006,1,6059,0,6059.0
TXN121208,2025-10-07,Central,P018,5,12532,0,62660.0
TXN121209,2025-10-12,Central,P002,1,15427,5,14655.65
TXN121210,2025-10-18,Central,P005,1,9455,0,9455.0
TXN121211,2025-10-22,Central,P002,1,15427,0,15427.0
TXN121212,2025-10-22,Central,P007,4,10164,0,40656.0
TXN121213,2025-10-27,Central,P004,2,56667,10,102000.6
TXN121214,2025-10-17,Central,P007,2,10164,10,18295.2
TXN121215,2025-10-24,Central,P015,5,71,0,355.0
TXN121216,2025-10-14,Central,P004,3,56667,0,170001.0
TXN121217,2025-10-09,Central,P011,1,2085,0,2085.0
TXN121218,2025-10-25,Central,P006,4,6059,10,21812.4
TXN121219,2025-10-21,Central,P012,1,1643,0,1643.0
TXN121220,2025-10-20,Central,P010,3,1815,0,5445.0
TXN121221,2025-10-21,Central,P011,2,2085,0,4170.0
TXN121222,2025-10-24,Central,P016,4,574,10,2066.4
TXN121223,2025-10-19,Central,P009,1,7247,0,7247.0
TXN121224,2025-10-20,Central,P020,4,6635,15,22559.0
TXN121225,2025-10-22,Central,P019,4,8382,10,30175.2
TXN121226,2025-10-18,Central,P019,1,8382,0,8382.0
TXN121227,2025-10-09,Central,P017,4,326,15,1108.4
TXN121228,2025-10-15,Central,P015,4,71,0,284.0
TXN121229,2025-10-24,Central,P008,1,8440,5,8018.0
TXN121230,2025-10-02,Central,P004,1,56667,0,56667.0
TXN121231,2025-10-08,Central,P010,1,1815,0,1815.0
TXN121232,2025-10-03,Central,P002,4,15427,0,61708.0
TXN121233,2025-10-21,Central,P007,3,10164,0,30492.0
TXN121234,2025-10-13,Central,P016,3,574,0,1722.0
TXN121235,2025-10-13,Central,P002,3,15427,0,46281.0
TXN121236,2025-10-07,Central,P018,1,12532,0,12532.0
TXN121237,2025-10-04,Central,P013,2,1187,5,2255.3
TXN121238,2025-10-03,Central,P016,1,574,15,487.9
TXN121239,2025-10-11,Central,P019,3,8382,0,25146.0
TXN121240,2025-10-01,Central,P006,2,6059,0,12118.0
TXN121241,2025-10-16,Central,P013,5,1187,10,5341.5
TXN121242,2025-10-25,Central,P013,5,1187,0,5935.0
TXN121243,2025-10-23,Central,P011,5,2085,5,9903.75
TXN121244,2025-10-24,Central,P013,4,1187,0,4748.0
TXN121245,2025-10-26,Central,P005,4,9455,15,32147.0
TXN121246,2025-10-07,Central,P002,5,15427,0,77135.0
TXN121247,2025-10-15,Central,P012,2,1643,10,2957.4
TXN121248,2025-10-10,Central,P007,5,10164,0,50820.0
TXN121249,2025-10-16,Central,P008,2,8440,10,15192.0
TXN121250,2025-10-09,Central,P007,2,10164,0,20328.0
TXN121251,2025-10-20,Central,P007,5,10164,0,50820.0
TXN121252,2025-10-14,Central,P017,2,326,5,619.4
TXN121253,2025-10-06,Central,P017,5,326,0,1630.0
TXN121254,2025-10-17,Central,P017,2,326,0,652.0
TXN121255,2025-10-05,Central,P014,2,465,10,837.0
TXN121256,2025-10-17,Central,P013,4,1187,0,4748.0
TXN121257,2025-10-14,Central,P003,3,28854,0,86562.0
TXN121258,2025-10-05,Central,P020,1,6635,0,6635.0
TXN121259,2025-10-23,Central,P018,5,12532,0,62660.0
TXN121260,2025-10-23,Central,P012,3,1643,0,4929.0
TXN121261,2025-10-21,Central,P009,3,7247,0,21741.0
TXN121262,2025-10-17,Central,P019,3,8382,0,25146.0
TXN121263,2025-10-01,Central,P014,2,465,0,930.0
TXN121264,2025-10-08,Central,P003,2,28854,0,57708.0
TXN121265,2025-10-26,Central,P006,4,6059,0,24236.0
TXN121266,2025-10-27,Central,P005,1,9455,0,9455.0
TXN121267,2025-10-15,Central,P010,1,1815,15,1542.75
TXN121268,2025-10-10,Central,P007,2,10164,0,20328.0
TXN121269,2025-10-06,Central,P007,5,10164,10,45738.0
TXN121270,2025-10-06,Central,P019,2,8382,0,16764.0
TXN121271,2025-10-01,Central,P010,3,1815,0,5445.0
TXN121272,2025-10-01,Central,P013,4,1187,0,4748.0
TXN121273,2025-10-04,Central,P010,4,1815,0,7260.0
TXN121274,2025-10-21,Central,P012,1,1643,10,1478.7
TXN121275,2025-10-13,Central,P005,4,9455,0,37820.0
TXN121276,2025-10-15,Central,P003,1,28854,0,28854.0
TXN121277,2025-10-05,Central,P008,1,8440,0,8440.0
TXN121278,2025-10-17,Central,P008,1,8440,5,8018.0
TXN121279,2025-10-21,Central,P002,5,15427,0,77135.0
TXN121280,2025-10-14,Central,P009,2,7247,15,12319.9
TXN121281,2025-10-10,Central,P012,1,1643,0,1643.0
TXN121282,2025-10-23,Central,P012,2,1643,15,2793.1
TXN121283,2025-10-24,Central,P005,3,9455,0,28365.0
TXN121284,2025-10-08,Central,P002,1,15427,0,15427.0
TXN121285,2025-10-09,Central,P001,1,51189,0,51189.0
TXN121286,2025-10-24,Central,P002,3,15427,0,46281.0
TXN121287,2025-10-18,Central,P012,5,1643,0,8215.0
TXN121288,2025-10-01,Central,P019,2,8382,0,16764.0
TXN121289,2025-10-20,Central,P009,3,7247,5,20653.95
TXN121290,2025-10-10,Central,P007,3,10164,0,30492.0
TXN121291,2025-10-21,Central,P016,3,574,0,1722.0
TXN121292,2025-10-22,Central,P011,3,2085,15,5316.75
TXN121293,2025-10-23,Central,P012,3,1643,0,4929.0
TXN121294,2025-10-21,Central,P007,3,10164,0,30492.0
TXN121295,2025-10-07,Central,P014,1,465,5,441.75
TXN121296,2025-10-27,Central,P015,3,71,0,213.0
TXN121297,2025-10-01,Central,P010,1,1815,10,1633.5
TXN121298,2025-10-19,Central,P019,1,8382,0,8382.0
TXN121299,2025-10-20,Central,P010,4,1815,0,7260.0
TXN121300,2025-10-02,Central,P001,2,51189,0,102378.0
TXN121301,2025-10-14,Central,P020,3,6635,10,17914.5
TXN121302,2025-10-09,Central,P014,2,465,5,883.5
TXN121303,2025-10-21,Central,P008,2,8440,0,16880.0
TXN121304,2025-10-20,Central,P002,4,15427,15,52451.8
TXN121305,2025-10-10,Central,P009,2,7247,0,14494.0
TXN121306,2025-10-01,Central,P009,5,7247,0,36235.0
TXN121307,2025-10-16,Central,P005,4,9455,0,37820.0
TXN121308,2025-10-14,Central,P019,3,8382,0,25146.0
TXN121309,2025-10-03,Central,P001,3,51189,15,130531.95
TXN121310,2025-10-04,Central,P015,2,71,5,134.9
TXN121311,2025-10-24,Central,P009,2,7247,0,14494.0
TXN121312,2025-10-20,Central,P013,2,1187,0,2374.0
TXN121313,2025-10-24,Central,P017,2,326,0,652.0
TXN121314,2025-10-08,Central,P010,3,1815,10,4900.5
TXN121315,2025-10-23,Central,P005,4,9455,10,34038.0
TXN121316,2025-10-14,Central,P017,3,326,0,978.0
TXN121317,2025-10-22,Central,P010,2,1815,0,3630.0
TXN121318,2025-10-13,Central,P010,5,1815,5,8621.25
TXN121319,2025-10-02,Central,P012,3,1643,0,4929.0
TXN121320,2025-10-09,Central,P015,4,71,0,284.0
TXN121321,2025-10-16,Central,P019,3,8382,10,22631.4
TXN121322,2025-10-13,Central,P013,1,1187,0,1187.0
TXN121323,2025-10-07,Central,P015,2,71,0,142.0
TXN121324,2025-10-02,Central,P005,5,9455,5,44911.25
TXN121325,2025-10-19,Central,P009,2,7247,0,14494.0
TXN121326,2025-10-22,Central,P017,2,326,0,652.0
TXN121327,2025-10-22,Central,P002,2,15427,0,30854.0
TXN121328,2025-10-11,Central,P001,1,51189,0,51189.0
TXN121329,2025-10-04,Central,P004,3,56667,0,170001.0
TXN121330,2025-10-15,Central,P018,3,12532,0,37596.0
TXN121331,2025-10-02,Central,P018,2,12532,0,25064.0
TXN121332,2025-10-11,Central,P006,4,6059,0,24236.0
TXN121333,2025-10-05,Central,P014,1,465,0,465.0
TXN121334,2025-10-27,Central,P003,4,28854,10,103874.4
TXN121335,2025-10-25,Central,P007,5,10164,0,50820.0
TXN121336,2025-10-11,Central,P014,2,465,0,930.0
TXN121337,2025-10-16,Central,P009,1,7247,0,7247.0
TXN121338,2025-10-13,Central,P014,2,465,5,883.5
TXN121339,2025-10-12,Central,P012,5,1643,10,7393.5
TXN121340,2025-10-05,Central,P012,3,1643,15,4189.65
TXN121341,2025-10-01,Central,P015,2,71,0,142.0
TXN121342,2025-10-21,Central,P020,2,6635,0,13270.0
TXN121343,2025-10-13,Central,P013,2,1187,0,2374.0
TXN121344,2025-10-03,Central,P008,4,8440,0,33760.0
TXN121345,2025-10-15,Central,P003,2,28854,0,57708.0
TXN121346,2025-10-20,Central,P012,4,1643,0,6572.0
TXN121347,2025-10-15,Central,P002,3,15427,0,46281.0
TXN121348,2025-10-11,Central,P009,4,7247,0,28988.0
TXN121349,2025-10-23,Central,P001,1,51189,0,51189.0
TXN121350,2025-10-01,Central,P002,5,15427,0,77135.0
TXN121351,2025-10-19,Central,P017,1,326,0,326.0
TXN121352,2025-10-14,Central,P015,4,71,10,255.6
TXN121353,2025-10-03,Central,P014,3,465,15,1185.75
TXN121354,2025-10-13,Central,P005,4,9455,0,37820.0
TXN121355,2025-10-22,Central,P002,2,15427,0,30854.0
TXN121356,2025-10-25,Central,P010,4,1815,0,7260.0
TXN121357,2025-10-12,Central,P017,2,326,5,619.4
TXN121358,2025-10-11,Central,P009,1,7247,0,7247.0
TXN121359,2025-10-23,Central,P015,5,71,0,355.0
TXN121360,2025-10-23,Central,P008,4,8440,0,33760.0
TXN121361,2025-10-07,Central,P009,3,7247,0,21741.0
TXN121362,2025-10-26,Central,P001,4,51189,15,174042.6
TXN121363,2025-10-10,Central,P015,4,71,0,284.0
TXN121364,2025-10-22,Central,P017,5,326,0,1630.0
TXN121365,2025-10-21,Central,P013,1,1187,0,1187.0
TXN121366,2025-10-16,Central,P013,4,1187,10,4273.2
TXN121367,2025-10-25,Central,P007,4,10164,0,40656.0
TXN121368,2025-10-06,Central,P017,2,326,0,652.0
TXN121369,2025-10-07,Central,P014,5,465,5,2208.75
TXN121370,2025-10-13,Central,P001,2,51189,0,102378.0
TXN121371,2025-10-05,Central,P015,5,71,0,355.0
TXN121372,2025-10-24,Central,P020,1,6635,0,6635.0
TXN121373,2025-10-13,Central,P012,1,1643,10,1478.7
TXN121374,2025-10-27,Central,P011,4,2085,0,8340.0
TXN121375,2025-10-05,Central,P011,5,2085,0,10425.0
TXN121376,2025-10-16,Central,P002,5,15427,0,77135.0
TXN121377,2025-10-08,Central,P007,1,10164,0,10164.0
TXN121378,2025-10-26,Central,P004,2,56667,0,113334.0
TXN121379,2025-10-03,Central,P005,2,9455,0,18910.0
TXN121380,2025-10-09,Central,P020,1,6635,0,6635.0
TXN121381,2025-10-17,Central,P008,2,8440,0,16880.0
TXN121382,2025-10-11,Central,P014,2,465,0,930.0
TXN121383,2025-10-11,Central,P008,1,8440,5,8018.0
TXN121384,2025-10-03,Central,P017,2,326,0,652.0
TXN121385,2025-10-18,Central,P002,2,15427,0,30854.0
TXN121386,2025-10-12,Central,P007,2,10164,0,20328.0
TXN121387,2025-10-24,Central,P014,5,465,0,2325.0
TXN121388,2025-10-15,Central,P016,1,574,5,545.3
TXN121389,2025-11-16,North,P016,2,574,5,1090.6
TXN121390,2025-11-03,North,P012,5,1643,0,8215.0
TXN121391,2025-11-20,North,P008,3,8440,5,24054.0
TXN121392,2025-11-19,North,P017,4,326,0,1304.0
TXN121393,2025-11-18,North,P008,2,8440,0,16880.0
TXN121394,2025-11-23,North,P012,4,1643,0,6572.0
TXN121395,2025-11-04,North,P007,4,10164,10,36590.4
TXN121396,2025-11-27,North,P015,5,71,0,355.0
TXN121397,2025-11-06,North,P003,4,28854,0,115416.0
TXN121398,2025-11-01,North,P010,4,1815,10,6534.0
TXN121399,2025-11-06,North,P013,3,1187,0,3561.0
TXN121400,2025-11-06,North,P012,5,1643,0,8215.0
TXN121401,2025-11-23,North,P006,1,6059,0,6059.0
TXN121402,2025-11-16,North,P014,1,465,0,465.0
TXN121403,2025-11-10,North,P002,2,15427,0,30854.0
TXN121404,2025-11-10,North,P017,2,326,5,619.4
TXN121405,2025-11-16,North,P007,2,10164,0,20328.0
TXN121406,2025-11-27,North,P019,4,8382,0,33528.0
TXN121407,2025-11-20,North,P013,3,1187,10,3204.9
TXN121408,2025-11-07,North,P015,3,71,0,213.0
TXN121409,2025-11-25,North,P011,4,2085,0,8340.0
TXN121410,2025-11-04,North,P011,2,2085,0,4170.0
TXN121411,2025-11-17,North,P008,3,8440,0,25320.0
TXN121412,2025-11-02,North,P011,5,2085,0,10425.0
TXN121413,2025-11-03,North,P009,2,7247,0,14494.0
TXN121414,2025-11-03,North,P003,1,28854,0,28854.0
TXN121415,2025-11-19,North,P016,1,574,0,574.0
TXN121416,2025-11-25,North,P011,5,2085,0,10425.0
TXN121417,2025-11-15,North,P011,4,2085,0,8340.0
TXN121418,2025-11-24,North,P003,4,28854,0,115416.0
TXN121419,2025-11-02,North,P018,4,12532,0,50128.0
TXN121420,2025-11-14,North,P017,5,326,0,1630.0
TXN121421,2025-11-19,North,P018,5,12532,5,59527.0
TXN121422,2025-11-05,North,P006,2,6059,5,11512.1
TXN121423,2025-11-21,North,P009,4,7247,0,28988.0
TXN121424,2025-11-20,North,P007,2,10164,0,20328.0
TXN121425,2025-11-05,North,P009,1,7247,0,7247.0
TXN121426,2025-11-21,North,P005,4,9455,0,37820.0
TXN121427,2025-11-14,North,P003,3,28854,15,73577.7
TXN121428,2025-11-12,North,P002,4,15427,0,61708.0
TXN121429,2025-11-26,North,P018,1,12532,0,12532.0
TXN121430,2025-11-18,North,P012,5,1643,0,8215.0
TXN121431,2025-11-14,North,P007,3,10164,10,27442.8
TXN121432,2025-11-05,North,P018,1,12532,0,12532.0
TXN121433,2025-11-25,North,P015,3,71,5,202.35
TXN121434,2025-11-14,North,P003,2,28854,0,57708.0
TXN121435,2025-11-03,North,P010,1,1815,0,1815.0
TXN121436,2025-11-19,North,P015,5,71,5,337.25
TXN121437,2025-11-25,North,P003,5,28854,0,144270.0
TXN121438,2025-11-27,North,P009,1,7247,0,7247.0
TXN121439,2025-11-03,North,P009,5,7247,0,36235.0
TXN121440,2025-11-24,North,P016,5,574,10,2583.0
TXN121441,2025-11-27,North,P011,3,2085,0,6255.0
TXN121442,2025-11-17,North,P017,5,326,0,1630.0
TXN121443,2025-11-07,North,P002,4,15427,5,58622.6
TXN121444,2025-11-03,North,P018,5,12532,0,62660.0
TXN121445,2025-11-21,North,P012,5,1643,0,8215.0
TXN121446,2025-11-06,North,P003,2,28854,10,51937.2
TXN121447,2025-11-25,North,P011,5,2085,15,8861.25
TXN121448,2025-11-06,North,P003,1,28854,0,28854.0
TXN121449,2025-11-21,North,P012,1,1643,5,1560.85
TXN121450,2025-11-12,North,P005,3,9455,5,26946.75
TXN121451,2025-11-19,North,P007,2,10164,15,17278.8
TXN121452,2025-11-13,North,P018,2,12532,5,23810.8
TXN121453,2025-11-06,North,P001,5,51189,5,243147.75
TXN121454,2025-11-25,North,P019,5,8382,5,39814.5
TXN121455,2025-11-27,North,P008,2,8440,0,16880.0
TXN121456,2025-11-23,North,P014,1,465,0,465.0
TXN121457,2025-11-12,North,P006,2,6059,15,10300.3
TXN121458,2025-11-05,North,P011,3,2085,0,6255.0
TXN121459,2025-11-27,North,P017,4,326,0,1304.0
TXN121460,2025-11-16,North,P013,1,1187,0,1187.0
TXN121461,2025-11-14,North,P008,1,8440,0,8440.0
TXN121462,2025-11-20,North,P009,5,7247,0,36235.0
TXN121463,2025-11-14,North,P016,5,574,0,2870.0
TXN121464,2025-11-04,North,P010,5,1815,0,9075.0
TXN121465,2025-11-17,North,P003,4,28854,0,115416.0
TXN121466,2025-11-06,North,P019,5,8382,0,41910.0
TXN121467,2025-11-23,North,P019,1,8382,0,8382.0
TXN121468,2025-11-25,North,P019,5,8382,0,41910.0
TXN121469,2025-11-12,North,P013,5,1187,0,5935.0
TXN121470,2025-11-10,North,P018,5,12532,0,62660.0
TXN121471,2025-11-10,North,P018,1,12532,0,12532.0
TXN121472,2025-11-19,North,P014,1,465,10,418.5
TXN121473,2025-11-11,North,P015,4,71,0,284.0
TXN121474,2025-11-05,North,P005,4,9455,10,34038.0
TXN121475,2025-11-04,North,P011,1,2085,5,1980.75
TXN121476,2025-11-03,North,P004,3,56667,0,170001.0
TXN121477,2025-11-23,North,P004,3,56667,0,170001.0
TXN121478,2025-11-16,North,P010,3,1815,0,5445.0
TXN121479,2025-11-03,North,P001,5,51189,0,255945.0
TXN121480,2025-11-02,North,P007,1,10164,0,10164.0
TXN121481,2025-11-14,North,P019,2,8382,0,16764.0
TXN121482,2025-11-17,North,P018,3,12532,0,37596.0
TXN121483,2025-11-05,North,P018,5,12532,0,62660.0
TXN121484,2025-11-12,North,P015,5,71,0,355.0
TXN121485,2025-11-09,North,P019,1,8382,0,8382.0
TXN121486,2025-11-05,North,P018,4,12532,0,50128.0
TXN121487,2025-11-20,North,P011,4,2085,0,8340.0
TXN121488,2025-11-20,North,P002,1,15427,0,15427.0
TXN121489,2025-11-07,North,P003,5,28854,0,144270.0
TXN121490,2025-11-05,North,P007,1,10164,10,9147.6
TXN121491,2025-11-06,North,P019,1,8382,0,8382.0
TXN121492,2025-11-19,North,P018,2,12532,0,25064.0
TXN121493,2025-11-24,North,P012,2,1643,10,2957.4
TXN121494,2025-11-10,North,P011,2,2085,0,4170.0
TXN121495,2025-11-05,North,P007,1,10164,0,10164.0
TXN121496,2025-11-03,North,P019,1,8382,0,8382.0
TXN121497,2025-11-11,North,P002,3,15427,5,43966.95
TXN121498,2025-11-13,North,P013,4,1187,0,4748.0
TXN121499,2025-11-13,North,P009,1,7247,0,7247.0
TXN121500,2025-11-12,North,P011,1,2085,0,2085.0
TXN121501,2025-11-17,North,P006,1,6059,0,6059.0
TXN121502,2025-11-14,North,P018,3,12532,0,37596.0
TXN121503,2025-11-21,North,P018,4,12532,5,47621.6
TXN121504,2025-11-08,North,P002,2,15427,5,29311.3
TXN121505,2025-11-21,North,P015,2,71,0,142.0
TXN121506,2025-11-27,North,P004,5,56667,0,283335.0
TXN121507,2025-11-09,North,P003,2,28854,0,57708.0
TXN121508,2025-11-17,North,P019,4,8382,0,33528.0
TXN121509,2025-11-14,North,P020,4,6635,0,26540.0
TXN121510,2025-11-08,North,P006,5,6059,0,30295.0
TXN121511,2025-11-13,North,P005,1,9455,0,9455.0
TXN121512,2025-11-13,North,P016,3,574,0,1722.0
TXN121513,2025-11-05,North,P010,5,1815,0,9075.0
TXN121514,2025-11-05,North,P014,1,465,0,465.0
TXN121515,2025-11-09,North,P005,2,9455,0,18910.0
TXN121516,2025-11-13,North,P002,3,15427,0,46281.0
TXN121517,2025-11-04,North,P004,4,56667,0,226668.0
TXN121518,2025-11-07,North,P002,3,15427,0,46281.0
TXN121519,2025-11-11,North,P006,3,6059,0,18177.0
TXN121520,2025-11-23,North,P005,3,9455,0,28365.0
TXN121521,2025-11-03,North,P008,4,8440,15,28696.0
TXN121522,2025-11-08,North,P009,2,7247,0,14494.0
TXN121523,2025-11-24,North,P020,5,6635,0,33175.0
TXN121524,2025-11-12,North,P002,4,15427,0,61708.0
TXN121525,2025-11-23,North,P005,5,9455,0,47275.0
TXN121526,2025-11-16,North,P016,1,574,0,574.0
TXN121527,2025-11-14,North,P006,5,6059,0,30295.0
TXN121528,2025-11-16,North,P013,5,1187,0,5935.0
TXN121529,2025-11-08,North,P018,4,12532,0,50128.0
TXN121530,2025-11-15,North,P017,4,326,0,1304.0
TXN121531,2025-11-26,North,P008,3,8440,10,22788.0
TXN121532,2025-11-06,North,P013,3,1187,0,3561.0
TXN121533,2025-11-08,North,P017,4,326,10,1173.6
TXN121534,2025-11-15,North,P019,1,8382,0,8382.0
TXN121535,2025-11-14,North,P009,4,7247,0,28988.0
TXN121536,2025-11-15,North,P006,1,6059,0,6059.0
TXN121537,2025-11-12,North,P012,1,1643,0,1643.0
TXN121538,2025-11-15,North,P006,1,6059,0,6059.0
TXN121539,2025-11-24,North,P014,3,465,10,1255.5
TXN121540,2025-11-15,North,P004,3,56667,0,170001.0
TXN121541,2025-11-12,North,P013,2,1187,15,2017.9
TXN121542,2025-11-18,North,P017,4,326,10,1173.6
TXN121543,2025-11-06,North,P007,5,10164,0,50820.0
TXN121544,2025-11-21,North,P006,1,6059,0,6059.0
TXN121545,2025-11-04,North,P019,3,8382,10,22631.4
TXN121546,2025-11-24,North,P002,4,15427,15,52451.8
TXN121547,2025-11-18,North,P018,1,12532,0,12532.0
TXN121548,2025-11-04,North,P002,1,15427,0,15427.0
TXN121549,2025-11-17,North,P003,5,28854,0,144270.0
TXN121550,2025-11-11,North,P012,3,1643,0,4929.0
TXN121551,2025-11-05,North,P003,2,28854,0,57708.0
TXN121552,2025-11-13,North,P009,2,7247,10,13044.6
TXN121553,2025-11-19,North,P010,4,1815,0,7260.0
TXN121554,2025-11-25,North,P015,2,71,0,142.0
TXN121555,2025-11-21,North,P002,3,15427,0,46281.0
TXN121556,2025-11-01,North,P009,2,7247,0,14494.0
TXN121557,2025-11-14,North,P008,2,8440,10,15192.0
TXN121558,2025-11-13,North,P009,5,7247,0,36235.0
TXN121559,2025-11-20,North,P007,2,10164,0,20328.0
TXN121560,2025-11-18,North,P005,5,9455,10,42547.5
TXN121561,2025-11-19,North,P013,2,1187,0,2374.0
TXN121562,2025-11-09,North,P019,5,8382,0,41910.0
TXN121563,2025-11-23,North,P017,5,326,0,1630.0
TXN121564,2025-11-08,North,P011,4,2085,10,7506.0
TXN121565,2025-11-26,North,P011,4,2085,5,7923.0
